Arctic Woodrush,Juncaceae,Luzula arctica Blytt ssp. arctica,United States,42.7684,-78.8871,New York
Naked Turtleback,Asteraceae,Psathyrotopsis scaposa (A. Gray) H. Rob.,United States,32.3113,-90.3972,Mississippi
Dog Violet,Violaceae,Viola canina L.,United States,40.4322,-80.1021,Pennsylvania
Parish's Larkspur,Ranunculaceae,Delphinium parishii A. Gray ssp. parishii,United States,37.7848,-122.7278,California
Wild Canterbury Bells,Hydrophyllaceae,Phacelia minor (Harv.) Thell.,United States,37.0318,-76.3199,Virginia
Wild Sugarcane,Poaceae,Saccharum spontaneum L.,United States,39.035,-94.3567,Missouri
Alpine Leafybract Aster,Asteraceae,Symphyotrichum foliaceum (Lindl. ex DC.) G.L. Nesom,United States,41.6727,-93.5722,Iowa
Molokai Treecotton,Malvaceae,Kokia cookei O. Deg.,United States,32.8067,-83.6913,Georgia
Jepson's Broomrape,Orobanchaceae,Orobanche californica Cham. & Schltdl. ssp. jepsonii (Munz) Heckard,United States,26.6459,-80.4303,Florida
Ibex Buckwheat,Polygonaceae,Eriogonum ammophilum Reveal,United States,43.012,-85.6309,Michigan
Caribbean Milkwort,Polygalaceae,Polygala crucianelloides DC.,United States,42.37,-71.1773,Massachusetts
Hairy White Oldfield Aster,Asteraceae,Symphyotrichum pilosum (Willd.) G.L. Nesom,United States,40.1454,-82.9817,Ohio
Suffrutescent Sandwort,Caryophyllaceae,Arenaria congesta Nutt. var. suffrutescens (A. Gray) B.L. Rob.,United States,40.0018,-75.1179,Pennsylvania
Giant Chinquapin,Fagaceae,Chrysolepis chrysophylla (Douglas ex Hook.) Hjelmqvist,United States,42.6149,-73.9708,New York
Idaho Sedge,Cyperaceae,Carex idahoa L.H. Bailey,United States,35.7977,-78.6253,North Carolina
Gray's Bur Cucumber,Cucurbitaceae,Sicyos cucumerinus A. Gray,United States,31.6948,-106.3,Texas
Hooker's Matted Lichen,Pannariaceae,Pannaria hookeri (Borrer ex Sm.) Nyl.,United States,40.5973,-74.0768,New York
South African Ragwort,Asteraceae,Senecio inaequidens DC.,United States,38.8518,-94.3944,Missouri
Crab Apple,Rosaceae,Malus ×dawsoniana Rehder,United States,33.8444,-84.474,Georgia
Crusty Navel Lichen,Umbilicariaceae,Umbilicaria crustulosa (Ach.) Frey,United States,38.8933,-77.0146,District of Columbia
Mackenzie's Water Hemlock,Apiaceae,Cicuta virosa L.,United States,38.8933,-77.0146,District of Columbia
Burningbush,Celastraceae,Euonymus alatus (Thunb.) Siebold var. alatus,United States,38.8318,-77.2888,Virginia
Netted Popcornflower,Boraginaceae,Plagiobothrys reticulatus (Piper) I.M. Johnst.,United States,41.8119,-87.6873,Illinois
Rush Skeletonplant,Asteraceae,Lygodesmia juncea (Pursh) D. Don ex Hook.,United States,30.033,-89.8826,Louisiana
Spiny Greasebush,Crossosomataceae,Glossopetalon spinescens A. Gray var. aridum M.E. Jones,United States,32.491,-84.8741,Georgia
Laurel Oak,Fagaceae,Quercus laurifolia Michx.,United States,41.2955,-96.1008,Nebraska
Swampbush,Malvaceae,Pavonia paludicola Nicolson ex Fryxell,United States,37.1959,-76.5248,Virginia
Honeycombhead,Asteraceae,Balduina Nutt.,United States,41.3089,-73.3637,Connecticut
Mojave Brickellbush,Asteraceae,Brickellia oblongifolia Nutt.,United States,35.3471,-120.4553,California
Modoc Gilia,Polemoniaceae,Gilia modocensis Eastw.,United States,27.4841,-82.5834,Florida
Intermediate Cottongrass,Cyperaceae,Eriophorum ×medium Andersson ssp. ×medium ,United States,43.0421,-76.1046,New York
Kahili Phyllostegia,Lamiaceae,Phyllostegia kahiliensis H. St. John,United States,43.0696,-89.4239,Wisconsin
Torrey's Yucca,Agavaceae,Yucca torreyi Shafer,United States,36.8586,-76.2686,Virginia
Gymnostomum Moss,Pottiaceae,Gymnostomum aeruginosum Sm.,United States,31.6948,-106.3,Texas
Pineland Dewberry,Rosaceae,Rubus hypolasius Fernald,United States,30.033,-89.8826,Louisiana
Showy Dandelion,Asteraceae,Taraxacum spectabile Dahlst.,United States,29.834,-95.4342,Texas
Glandular Threadplant,Campanulaceae,Nemacladus glanduliferus Jeps.,United States,38.8808,-77.113,Virginia
Bluebead,Liliaceae,Clintonia Raf.,United States,39.5645,-75.597,Delaware
Heterocyphelium Lichen,Uncertain Ascomycota Family,Heterocyphelium leucampyx (Tuck.) Vain.,United States,40.6681,-111.9083,Utah
Rim Lichen,Lecanoraceae,Lecanora scotopholis (Tuck.) Timdal,United States,38.8318,-77.2888,Virginia
Miniature Lupine,Fabaceae,Lupinus bicolor Lindl. ssp. microphyllus (S. Watson) D. Dunn,United States,38.8952,-77.0365,District of Columbia
Stevens' Fiddleleaf,Hydrophyllaceae,Nama stevensii C.L. Hitchc.,United States,38.8999,-94.832,Kansas
Feltleaf Violet,Violaceae,Viola tomentosa M.S. Baker & J.C. Clausen,United States,35.4015,-101.8951,Texas
Bladder Senna,Fabaceae,Colutea arborescens L.,United States,39.0763,-77.1234,Maryland
Gray Monardella,Lamiaceae,Monardella cinerea Abrams,United States,32.8067,-83.6913,Georgia
Oxygen-weed,Hydrocharitaceae,Lagarosiphon major (Ridley) Moss,United States,41.0516,-73.5143,Connecticut
Fourpoint Evening Primrose,Onagraceae,Oenothera rhombipetala Nutt. ex Torr. & A. Gray,United States,40.7918,-74.2452,New Jersey
Inyo Rockcress,Brassicaceae,Arabis inyoensis Rollins,United States,38.9067,-77.0312,District of Columbia
Thread Linanthus,Polemoniaceae,Leptosiphon filipes (Benth.) J.M. Porter & L.A. Johnson,United States,26.0143,-81.5856,Florida
Yam Bean,Fabaceae,Pachyrhizus ahipa (Wedd.) L. Parodi,United States,38.3774,-121.4444,California
Woolly Paperflower,Asteraceae,Psilostrophe tagetina (Nutt.) Greene var. tagetina,United States,41.7918,-72.7188,Connecticut
Alps Yarrow,Asteraceae,Achillea distans Waldst. & Kit. ex Willd.,United States,38.4134,-82.2774,West Virginia
Shortstalk Sedge,Cyperaceae,Carex podocarpa R. Br.,United States,33.4951,-86.8059,Alabama
Tampa Prairie Clover,Fabaceae,Dalea adenopoda (Rydb.) Isely,United States,40.5412,-119.5869,Nevada
Parry's Rabbitbrush,Asteraceae,Ericameria parryi (A. Gray) G.L. Nesom & Baird,United States,40.854,-81.4278,Ohio
Secund Jewelflower,Brassicaceae,Streptanthus glandulosus Hook. ssp. secundus (Greene) Kruckeb. var. hoffmanii Kruckeb.,United States,39.9671,-83.0044,Ohio
Silky Prairie Clover,Fabaceae,Dalea villosa (Nutt.) Spreng. var. villosa,United States,41.9804,-91.7098,Iowa
Rayless Goldenhead,Asteraceae,Acamptopappus sphaerocephalus (Harv. & A. Gray ex A. Gray) A. Gray var. hirtellus S.F. Blake,United States,40.177,-111.536,Utah
Diffuse Clover,Fabaceae,Trifolium diffusum Ehrh.,United States,36.3024,-95.9605,Oklahoma
Alpine Tetramolopium,Asteraceae,Tetramolopium humile (A. Gray) Hillebr. ssp. humile,United States,42.8441,-78.8182,New York
Fendler's Brachythecium Moss,Brachytheciaceae,Brachythecium fendleri (Sull.) A. Jaeger,United States,42.3648,-71.8969,Massachusetts
Shasta Tarweed,Asteraceae,Madia citrigracilis D.D. Keck,United States,40.2785,-76.8752,Pennsylvania
Bigleaf Snowbell,Styracaceae,Styrax grandifolius Aiton,United States,38.8247,-104.562,Colorado
Leucolepis Umbrella Moss,Mniaceae,Leucolepis Lindb.,United States,39.6505,-79.944,West Virginia
Seaside Sandplant,Caryophyllaceae,Honckenya peploides (L.) Ehrh.,United States,35.9901,-83.9622,Tennessee
Blackroot Sedge,Cyperaceae,Carex elynoides T. Holm,United States,35.7977,-78.6253,North Carolina
Abiu,Sapotaceae,Pouteria caimito (Ruiz & Pav.) Radlk.,United States,37.9971,-87.575,Indiana
Three-hulled Rush,Juncaceae,Juncus triglumis L.,United States,37.7848,-122.7278,California
Wild Pea,Fabaceae,"Vigna adenantha (G. Mey.) Marechal, Mascherpa & Stanier",United States,42.3231,-71.0846,Massachusetts
Plainsman Amaranth,Amaranthaceae,Amaranthus hybridus × hypochondriacus [unnamed hybrid],United States,35.26,-80.8042,North Carolina
Robust Curlygrass Fern,Schizaeaceae,Schizaea robusta Baker,United States,35.1114,-82.1055,South Carolina
Cracked Lichen,Acarosporaceae,Acarospora socialis H. Magn.,United States,37.1894,-121.7053,California
Dixie Hawthorn,Rosaceae,Crataegus arrogans Beadle,United States,38.0612,-84.4583,Kentucky
Hairy Woodrush,Juncaceae,Luzula acuminata Raf. ssp. acuminata,United States,38.0283,-84.4715,Kentucky
Hairyfruit Chewstick,Rhamnaceae,Gouania hillebrandii Oliv. ex Hillebr.,United States,30.5422,-84.1413,Florida
Dwarf Horseweed,Asteraceae,Conyza ramosissima Cronquist,United States,33.7915,-117.714,California
Mountain Neststraw,Asteraceae,Stylocline gnaphalioides Nutt.,United States,40.695,-112.0001,Utah
Diamond Clarkia,Onagraceae,Clarkia rhomboidea Douglas ex Hook.,United States,38.3365,-77.4366,Virginia
Longleaf Glorytree,Melastomataceae,Tibouchina longifolia (Vahl) Baill. ex Cogn.,United States,41.7918,-72.7188,Connecticut
Fanshape Orchid,Orchidaceae,Cochleanthes flabelliformis (Sw.) R.E. Schult. & Garay,United States,32.7423,-117.0947,California
Common Ladyfern,Dryopteridaceae,Athyrium filix-femina (L.) Roth,United States,38.8158,-77.09,Virginia
Jacanillo,Myrsinaceae,Wallenia Sw.,United States,35.4369,-119.0679,California
Alaska Dwarf-primrose,Primulaceae,Douglasia ochotensis (Willd. ex Roem. & Schult.) Hultén,United States,41.5454,-88.1299,Illinois
Slenderhorn Spineflower,Polygonaceae,Dodecahema leptoceras (A. Gray ex Benth.) Reveal & Hardham,United States,38.8893,-75.8612,Maryland
Rubber Rabbitbrush,Asteraceae,Ericameria nauseosa (Pall. ex Pursh) G.L. Nesom & Baird ssp. nauseosa var. salicifolia (Rydb.) G.L. Nesom & Baird,United States,43.0059,-71.0132,New Hampshire
Alyssumleaf Phlox,Polemoniaceae,Phlox alyssifolia Greene,United States,38.945,-77.0364,District of Columbia
Violet Orchid,Orchidaceae,Ionopsis Kunth,United States,34.1872,-118.3865,California
Leskeella,Leskeaceae,Leskeella (Limpr.) Loeske,United States,38.8933,-77.0146,District of Columbia
Bayberry Willow,Salicaceae,Salix myricoides Muhl. var. albovestita (C.R. Ball) Dorn,United States,36.3158,-82.3838,Tennessee
Florida Cacalia,Asteraceae,Arnoglossum floridanum (A. Gray) H. Rob.,United States,32.491,-84.8741,Georgia
Bigflower Bladderpod,Brassicaceae,Lesquerella grandiflora (Hook.) S. Watson,United States,31.6403,-97.0963,Texas
Tipa,Fabaceae,Tipuana tipu (Benth.) Kuntze,United States,33.7866,-118.2987,California
Nemopanthus,Aquifoliaceae,Nemopanthus Raf.,United States,42.0794,-91.5992,Iowa
Thelidium Lichen,Verrucariaceae,Thelidium parvulum Arnold,United States,40.6412,-74.0133,New York
Streambank Bird's-foot Trefoil,Fabaceae,Lotus oblongifolius (Benth.) Greene var. cupreus (Greene) Ottley,United States,38.8999,-94.832,Kansas
Chiricahua Mountain Dwarf Gentian,Gentianaceae,Gentianella wislizeni (Engelm.) J.M. Gillett,United States,33.8913,-84.0746,Georgia
Variableleaf Springbeauty,Portulacaceae,Claytonia heterophylla (Torr. & A. Gray) Swanson,United States,39.6269,-119.7081,Nevada
Purdy's Fritillary,Liliaceae,Fritillaria purdyi Eastw.,United States,33.8444,-84.474,Georgia
Roderick's Fawnlily,Liliaceae,Erythronium citrinum S. Watson var. roderickii Shevock & Allen,United States,34.3562,-83.8882,Georgia
Rand's Goldenrod,Asteraceae,Solidago simplex Kunth ssp. randii (Porter) Ringius,United States,43.0982,-89.3242,Wisconsin
Dragontree,Agavaceae,Dracaena marginata Lam.,United States,38.0638,-84.5027,Kentucky
Purple Milkweed,Asclepiadaceae,Asclepias purpurascens L.,United States,42.7325,-84.5587,Michigan
Mouseear Hawkweed,Asteraceae,Hieracium pilosella L. var. niveum Müll. Arg.,United States,34.734,-86.5229,Alabama
White Marsh Marigold,Ranunculaceae,Caltha leptosepala DC. ssp. leptosepala var. leptosepala,United States,33.3616,-111.2795,Arizona
Parasol Buckwheat,Polygonaceae,Eriogonum lagopus Rydb.,United States,47.4511,-122.353,Washington
Treelimb Clubmoss,Lycopodiaceae,Huperzia polytrichoides (Kaulf.) Trevis.,United States,39.9807,-105.2531,Colorado
Riverbank Wildrye,Poaceae,Elymus riparius Wiegand,United States,38.9513,-76.8958,Maryland
Coville Ceanothus,Rhamnaceae,Ceanothus pinetorum Coville,United States,39.0429,-95.7697,Kansas
Rio Grande Tonguefern,Dryopteridaceae,Elaphoglossum simplex (Sw.) Schott ex J. Sm.,United States,34.0529,-118.2549,California
Little Beaksedge,Cyperaceae,Rhynchospora berteroi (Spreng.) C.B. Clarke,United States,40.8529,-96.7943,Nebraska
James' Holdback,Fabaceae,Pomaria jamesii (Torr. & A. Gray) Walp.,United States,39.3432,-94.8516,Missouri
Hairystem Rockcress,Brassicaceae,Arabis sparsiflora Nutt. var. subvillosa (S. Watson) Rollins,United States,41.613,-90.6063,Iowa
Arizona Desert-thorn,Solanaceae,Lycium exsertum A. Gray,United States,40.8247,-96.6252,Nebraska
Tufted Alpine Saxifrage,Saxifragaceae,Saxifraga caespitosa L.,United States,34.734,-86.5229,Alabama
Dubautia,Asteraceae,Dubautia ×thyrsiflora (Sherff) D.D. Keck (pro sp.),United States,39.3316,-76.6336,Maryland
Skinner's False Foxglove,Scrophulariaceae,Agalinis skinneriana (Alph. Wood) Britton,United States,40.3286,-75.1028,Pennsylvania
Catillaria Lichen,Catillariaceae,Catillaria cupressi Zahlbr.,United States,40.2944,-76.8938,Pennsylvania
Puakauhi,Fabaceae,"Canavalia hawaiiensis O. Deg., I. Deg. & Sauer",United States,33.7866,-118.2987,California
Pleuridium Moss,Ditrichaceae,Pleuridium Rabenh.,United States,32.4112,-95.2899,Texas
Longflower Cryptantha,Boraginaceae,Cryptantha longiflora (A. Nelson) Payson,United States,37.6802,-121.9215,California
Mountain Dodder,Cuscutaceae,Cuscuta suksdorfii Yunck. var. suksdorfii,United States,36.0807,-80.0244,North Carolina
Frogbit Buttercup,Ranunculaceae,Ranunculus hydrocharoides A. Gray,United States,28.5663,-81.2608,Florida
Guadeloupe Maiden Fern,Thelypteridaceae,Thelypteris guadalupensis (Wikstr.) Proctor,United States,33.9631,-118.3941,California
White Spruce,Pinaceae,Picea glauca (Moench) Voss,United States,37.7772,-121.9554,California
Shrubby Russian Thistle,Chenopodiaceae,Salsola vermiculata L.,United States,39.0312,-94.6308,Kansas
Ragwort,Asteraceae,Ligularia Cass.,United States,33.9328,-84.556,Georgia
Hairystem Gooseberry,Grossulariaceae,Ribes hirtellum Michx.,United States,33.1968,-117.2831,California
Rockrose,Cistaceae,Cistus L.,United States,40.7808,-73.9772,New York
Low Phacelia,Hydrophyllaceae,Phacelia humilis Torr. & A. Gray,United States,36.1379,-86.741,Tennessee
Bryum Moss,Bryaceae,Bryum algovicum Sendtn. ex Müll. Hal. var. algovicum,United States,33.7629,-84.4226,Georgia
Whipple Cholla,Cactaceae,Cylindropuntia whipplei (Engelm. & J.M. Bigelow) F.M. Knuth,United States,30.4558,-91.0596,Louisiana
Common Brighteyes,Asteraceae,Reichardia picroides (L.) Roth,United States,35.0942,-85.1757,Tennessee
Thicket Globemallow,Malvaceae,Sphaeralcea fendleri A. Gray ssp. tripartita (Wooton & Standl.) Kearney,United States,41.6649,-91.5151,Iowa
Usnea Lichenoconium Lichen,Uncertain Ascomycota Family,Lichenoconium usneae (Anzi) D. Hawksw.,United States,35.6203,-82.5286,North Carolina
White-ash,Myrtaceae,Eucalyptus fraxinoides H. Deane & Maiden,United States,43.0872,-75.2603,New York
Weeping Grass,Poaceae,Microlaena R. Br.,United States,33.6607,-117.8264,California
Summer Farewell,Fabaceae,Dalea pinnata (J.F. Gmel.) Barneby var. trifoliata (Chapm.) Barneby,United States,39.035,-94.3567,Missouri
Milkwort,Primulaceae,Glaux L.,United States,35.7977,-78.6253,North Carolina
White Hogwood,Melastomataceae,Sagraea umbrosa (Sw.) DC.,United States,35.2017,-89.9715,Tennessee
Mangrove,Rhizophoraceae,Rhizophora apiculata Blume,United States,39.5207,-77.9162,Maryland
Manystem Blazingstar,Loasaceae,Mentzelia multicaulis (Osterh.) A. Nelson ex J. Darl. var. multicaulis,United States,25.8507,-80.2366,Florida
Pratt Apple,Rosaceae,Malus prattii (Hemsl.) C.K. Schneid.,United States,42.2399,-83.1508,Michigan
Onesided Galenia,Aizoaceae,Galenia secunda (L. f.) Sonder,United States,33.2765,-112.1872,Arizona
Pacific Brownish Sedge,Cyperaceae,Carex brunnescens (Pers.) Poir. ssp. pacifica Kalela,United States,29.1565,-82.2095,Florida
Black Mustard,Brassicaceae,Brassica nigra (L.) W.D.J. Koch,United States,35.1885,-101.8165,Texas
Bush Penstemon,Scrophulariaceae,Penstemon fruticosus (Pursh) Greene,United States,33.4707,-111.7188,Arizona
Heartleaf Skullcap,Lamiaceae,Scutellaria ovata Hill ssp. mexicana Epling,United States,27.7262,-97.4078,Texas
Longleaf Buckwheat,Polygonaceae,Eriogonum longifolium Nutt.,United States,32.69,-96.9177,Texas
Plantain Lily,Liliaceae,Hosta Tratt.,United States,42.5125,-83.0643,Michigan
Sesamum,Pedaliaceae,Sesamum radiatum Schumach.,United States,41.5878,-87.4062,Indiana
Narcissus Anemone,Ranunculaceae,Anemone narcissiflora L. var. monantha DC.,United States,33.6021,-101.876,Texas
Bailey's Rabbitbrush,Asteraceae,Chrysothamnus baileyi Wooton & Standl.,United States,32.3052,-106.7863,New Mexico
Creeping Bedgrass,Poaceae,Ichnanthus nemorosus (Sw.) Döll,United States,45.04,-93.4865,Minnesota
Black She-oak,Casuarinaceae,Allocasuarina littoralis (Salisb.) L.A.S. Johnson,United States,40.6681,-111.9083,Utah
Island False Bindweed,Convolvulaceae,Calystegia macrostegia (Greene) Brummitt,United States,42.3654,-71.2316,Massachusetts
Jelly Lichen,Collemataceae,Collema crispum (Huds.) F.H. Wigg.,United States,41.9229,-87.6483,Illinois
Cracked Lichen,Acarosporaceae,Acarospora thelococcoides (Nyl.) Zahlbr.,United States,33.5693,-101.8904,Texas
Crownvetch,Fabaceae,Coronilla L.,United States,36.2235,-115.2655,Nevada
Broughtonia,Orchidaceae,Broughtonia R. Br.,United States,42.3654,-71.2316,Massachusetts
Mountain Stopper,Myrtaceae,Eugenia reinwardtiana (Blume) DC.,United States,32.8891,-117.1005,California
Yellow Himalayan Raspberry,Rosaceae,Rubus ellipticus Sm. var. ellipticus Sm. [excluded],United States,38.8933,-77.0146,District of Columbia
Baffin Fescue,Poaceae,Festuca baffinensis Polunin,United States,42.6853,-73.8253,New York
Common Woolly Sunflower,Asteraceae,Eriophyllum lanatum (Pursh) Forbes var. croceum (Greene) Jeps.,United States,35.244,-80.7387,North Carolina
Cotoneaster,Rosaceae,Cotoneaster integerrimus Medik.,United States,36.1539,-95.9954,Oklahoma
Allicoche Hedgehog Cactus,Cactaceae,Echinocereus papillosus Linke ex Rümpler,United States,30.033,-89.8826,Louisiana
Grisebach's Tribisee,Poaceae,Lasiacis grisebachii (Nash) Hitchc.,United States,42.7684,-78.8871,New York
Swamp Rose,Rosaceae,Rosa palustris Marshall,United States,33.7866,-118.2987,California
Bastardcabbage,Brassicaceae,Rapistrum Crantz,United States,42.9255,-78.7481,New York
Gray Gum,Myrtaceae,Eucalyptus propinqua H. Deane & Maiden,United States,43.1791,-86.1989,Michigan
Compact Conardia Moss,Amblystegiaceae,Conardia compacta (Müll. Hal.) H. Rob.,United States,28.1147,-82.3678,Florida
Hippo Grass,Poaceae,Vossia Wall. & Griffith,United States,29.834,-95.4342,Texas
Bessey's Locoweed,Fabaceae,Oxytropis besseyi (Rydb.) Blank. var. besseyi,United States,38.949,-94.7405,Kansas
Sierra Gooseberry,Grossulariaceae,Ribes roezlii Regel var. roezlii,United States,40.4181,-80.0526,Pennsylvania
Nun's-hood Orchid,Orchidaceae,Phaius Lour.,United States,42.37,-71.1773,Massachusetts
Saltmeadow Plantain,Plantaginaceae,Plantago argyrea Morris,United States,41.6255,-93.6736,Iowa
Maluco,Asteraceae,Acmella iodiscaea (A.H. Moore) R.K. Jansen,United States,28.0726,-82.559,Florida
Fissidens Moss,Fissidentaceae,Fissidens dubius P. Beauv.,United States,45.5137,-122.5569,Oregon
Vine-like Moonlight Cactus,Cactaceae,Selenicereus spinulosus (DC.) Britton & Rose,United States,42.1827,-80.0649,Pennsylvania
Carretilla,Rubiaceae,Diodia dasycephala Cham. & Schltdl.,United States,40.8111,-73.9642,New York
Slender False Brome,Poaceae,Brachypodium sylvaticum (Huds.) P. Beauv.,United States,47.6536,-117.4317,Washington
Santa Cruz Island Torrey Pine,Pinaceae,Pinus torreyana Parry ex Carrière ssp. insularis J.R. Haller,United States,38.8881,-104.6556,Colorado
Mistassini Primrose,Primulaceae,Primula mistassinica Michx.,United States,29.3494,-98.4422,Texas
Sticky Blue Eyed Mary,Scrophulariaceae,Collinsia rattanii A. Gray ssp. rattanii,United States,26.1497,-80.1229,Florida
Grateloupia,Halymeniaceae,Grateloupia asiatica S. Kawaguchi & H.W. Wang,United States,38.6149,-90.1275,Illinois
Whitewoolly Buckwheat,Polygonaceae,Eriogonum ochrocephalum S. Watson,United States,32.6469,-97.3325,Texas
Northern Reedgrass,Poaceae,Calamagrostis stricta (Timm) Koeler ssp. inexpansa (A. Gray) C.W. Greene,United States,32.373,-86.3081,Alabama
Shell Lichen,Arthopyreniaceae,Arthopyrenia cerasi (Schrad.) A. Massal.,United States,40.7808,-73.9772,New York
Lychee,Sapindaceae,Litchi chinensis Sonn. [excluded],United States,36.9312,-76.2397,Virginia
Disc Lichen,Physciaceae,Buellia jugorum (Arnold) Arnold,United States,42.1707,-72.6048,Massachusetts
Cryptolechia Lichen,Gyalectaceae,Cryptolechia carneolutea (Turner) A. Massal.,United States,33.3022,-112.1226,Arizona
Smooth Alkaligrass,Poaceae,Puccinellia sublaevis (Holmb.) Tzvelev,United States,33.7377,-78.9787,South Carolina
Cultivated Fenugreek,Fabaceae,Trigonella corniculata (L.) L.,United States,35.216,-102.0714,Texas
Carelessweed,Asteraceae,Cyclachaena Fresen.,United States,39.734,-105.0259,Colorado
Embrert,Verbenaceae,Clerodendrum inerme (L.) Gaertn.,United States,34.8661,-82.3198,South Carolina
Thurber's Bog Orchid,Orchidaceae,Platanthera limosa Lindl.,United States,45.5287,-122.6363,Oregon
Lake Huron Tansy,Asteraceae,Tanacetum bipinnatum (L.) Sch. Bip. ssp. bipinnatum,United States,40.4344,-80.0248,Pennsylvania
Common Mediterranean Grass,Poaceae,Schismus barbatus (Loefl. ex L.) Thell.,United States,33.7465,-117.8662,California
Strong Bladderpod,Brassicaceae,Lesquerella valida Greene,United States,30.486,-91.1481,Louisiana
Aleutian Bog Orchid,Orchidaceae,Platanthera tipuloides (L.) Lindl. var. behringiana (Rydb.) Hultén,United States,37.5242,-77.4932,Virginia
Penland's Beardtongue,Scrophulariaceae,Penstemon penlandii W.A. Weber,United States,36.0512,-78.8577,North Carolina
False Rue Anemone,Ranunculaceae,Enemion Raf.,United States,30.0042,-95.1728,Texas
Meadow Parasol,Apiaceae,Daucosma laciniata Engelm. & A. Gray,United States,41.0938,-85.0707,Indiana
Russian Thistle,Chenopodiaceae,Salsola kali L. ssp. pontica (Pall.) Mosyakin,United States,33.7866,-118.2987,California
Mountain Ragwort,Asteraceae,Senecio parryi A. Gray,United States,42.2719,-83.1545,Michigan
Desert Biscuitroot,Apiaceae,Lomatium foeniculaceum (Nutt.) J.M. Coult. & Rose ssp. fimbriatum W.L. Theobald,United States,39.734,-105.0259,Colorado
Green Beebalm,Lamiaceae,Monarda viridissima Correll,United States,43.0696,-89.4239,Wisconsin
Scammony,Convolvulaceae,Convolvulus scammonia L.,United States,35.2268,-80.8432,North Carolina
Bejuco De Santiago,Aristolochiaceae,Aristolochia trilobata L.,United States,37.9971,-87.575,Indiana
Wedgescale,Poaceae,Sphenopholis ×pallens (Biehler) Scribn. (pro sp.),United States,36.0218,-78.9478,North Carolina
Mt. Kahili Phyllostegia,Lamiaceae,Phyllostegia helleri Sherff,United States,29.834,-95.4342,Texas
Red Mountain Catchfly,Caryophyllaceae,Silene campanulata S. Watson ssp. glandulosa C.L. Hitchc. & Maguire,United States,37.2742,-79.9579,Virginia
Tiger's Claw,Fabaceae,Erythrina variegata L. var. orientalis L.,United States,35.6124,-88.8412,Tennessee
Johnston's Rockcress,Brassicaceae,Arabis johnstonii Munz,United States,43.0214,-76.1977,New York
Mountain Crownbeard,Asteraceae,Verbesina oreophila Wooton & Standl.,United States,41.4571,-81.7844,Ohio
Sheldon's Milkvetch,Fabaceae,Astragalus sheldonii (Rydb.) Barneby,United States,30.0167,-95.447,Texas
Woodfern,Dryopteridaceae,Dryopteris ×boottii (Tuck.) Underw. (pro sp.),United States,42.0586,-87.6845,Illinois
Caribbean Milkwort,Polygalaceae,Polygala crucianelloides DC.,United States,30.4455,-97.6595,Texas
Kipuka Piaula,Rutaceae,Melicope zahlbruckneri (Rock) T.G. Hartley & B.C. Stone,United States,33.4707,-111.7188,Arizona
Nevada Gilia,Polemoniaceae,Gilia brecciarum M.E. Jones ssp. neglecta A.D. Grant & V.E. Grant,United States,40.6628,-73.9546,New York
Zschack's Goosefoot,Chenopodiaceae,Chenopodium berlandieri Moq. var. zschackii (Murr) Murr ex Asch.,United States,42.3389,-70.9196,Massachusetts
Amaryllis,Liliaceae,Amaryllis L.,United States,33.7866,-118.2987,California
Hoffmannsegg's Wild Coffee,Rubiaceae,Psychotria hoffmannseggiana (Roem. & Schult.) Müll. Arg.,United States,44.9034,-93.374,Minnesota
Fendler's Brickellbush,Asteraceae,Brickelliastrum fendleri (A. Gray) R.M. King & H. Rob.,United States,38.9497,-104.767,Colorado
Sevier Milkvetch,Fabaceae,Astragalus piutensis Barneby & Mabberley,United States,39.969,-83.0114,Ohio
Montezuma County Beardtongue,Scrophulariaceae,Penstemon parviflorus Pennell,United States,40.6681,-111.9083,Utah
Colorado Buckhorn Cholla,Cactaceae,Cylindropuntia acanthocarpa (Engelm. & J.M. Bigelow) F.M. Knuth var. coloradensis (L.D. Benson) Pinkava,United States,40.2805,-74.712,New Jersey
American Hornbeam,Betulaceae,Carpinus caroliniana Walter ssp. caroliniana,United States,27.8918,-82.7248,Florida
Lecidea Lichen,Lecideaceae,Lecidea tessellata Flörke,United States,35.1885,-101.8165,Texas
Starke's Pottia Moss,Pottiaceae,Pottia starkeana (Hedw.) Müll. Hal.,United States,33.2765,-112.1872,Arizona
Cyrtandra,Gesneriaceae,Cyrtandra ×alata H. St. John & Storey (pro sp.),United States,30.3264,-97.7713,Texas
Edible Fig,Moraceae,Ficus carica L.,United States,36.1539,-95.9954,Oklahoma
Beard Lichen,Parmeliaceae,Usnea australis Fr.,United States,29.4413,-98.4793,Texas
Bigelow's Leather Flower,Ranunculaceae,Clematis bigelovii Torr.,United States,40.8247,-96.6252,Nebraska
Tussock Panicgrass,Poaceae,Dichanthelium cynodon (Reichardt) C.A. Clark & Gould,United States,61.1089,-149.4403,Alaska
Hill Country Silverbush,Euphorbiaceae,Argythamnia aphoroides Müll. Arg.,United States,40.7086,-74.0087,New York
Venus Flytrap,Droseraceae,Dionaea muscipula Ellis,United States,35.0018,-85.3138,Tennessee
Green Alder,Betulaceae,Alnus viridis (Chaix) DC.,United States,42.9255,-78.7481,New York
Western Tansymustard,Brassicaceae,Descurainia pinnata (Walter) Britton ssp. brachycarpa (Richardson) Detling,United States,40.7808,-73.9772,New York
